"Pred","Truth","Type","Convergence","sim","EM","OM"
1,0.5,"Female Sex Ratio","Converged",24,"Age","Growth_M (0,0)"
1,0.5,"Male Sex Ratio","Converged",24,"Age","Growth_M (0,0)"
86.573966626125,105.431906230448,"Bmsy","Converged",24,"Age","Growth_M (0,0)"
0.1591160169598,0.152142410534649,"Fmsy","Converged",24,"Age","Growth_M (0,0)"
21.4248867081175,17.28778,"R0","Converged",24,"Age","Growth_M (0,0)"
0.122756766765564,0.108,"M_F","Converged",24,"Age","Growth_M (0,0)"
0.122756766765564,0.108,"M_M","Converged",24,"Age","Growth_M (0,0)"
36.1771932949245,21.7971005588921,"Tier 3 HCR Catch","Converged",24,"Age","Growth_M (0,0)"
1,0.5,"Female Sex Ratio","Converged",25,"Age","Growth_M (0,0)"
1,0.5,"Male Sex Ratio","Converged",25,"Age","Growth_M (0,0)"
140.318574238813,105.431906230448,"Bmsy","Converged",25,"Age","Growth_M (0,0)"
0.139488420082071,0.152142410534649,"Fmsy","Converged",25,"Age","Growth_M (0,0)"
12.7114138120936,17.28778,"R0","Converged",25,"Age","Growth_M (0,0)"
0.0889969243736391,0.108,"M_F","Converged",25,"Age","Growth_M (0,0)"
0.0889969243736391,0.108,"M_M","Converged",25,"Age","Growth_M (0,0)"
3.59352047456055,8.80288860751739,"Tier 3 HCR Catch","Converged",25,"Age","Growth_M (0,0)"
1,0.5,"Female Sex Ratio","Converged",26,"Age","Growth_M (0,0)"
1,0.5,"Male Sex Ratio","Converged",26,"Age","Growth_M (0,0)"
89.0682804453087,105.431906230448,"Bmsy","Converged",26,"Age","Growth_M (0,0)"
0.158396203873523,0.152142410534649,"Fmsy","Converged",26,"Age","Growth_M (0,0)"
22.6049494298203,17.28778,"R0","Converged",26,"Age","Growth_M (0,0)"
0.120309556280187,0.108,"M_F","Converged",26,"Age","Growth_M (0,0)"
0.120309556280187,0.108,"M_M","Converged",26,"Age","Growth_M (0,0)"
21.5381412544078,18.2633097009313,"Tier 3 HCR Catch","Converged",26,"Age","Growth_M (0,0)"
1,0.5,"Female Sex Ratio","Converged",27,"Age","Growth_M (0,0)"
1,0.5,"Male Sex Ratio","Converged",27,"Age","Growth_M (0,0)"
113.164623143478,105.431906230448,"Bmsy","Converged",27,"Age","Growth_M (0,0)"
0.151864592445648,0.152142410534649,"Fmsy","Converged",27,"Age","Growth_M (0,0)"
15.3625835509606,17.28778,"R0","Converged",27,"Age","Growth_M (0,0)"
0.103341281823182,0.108,"M_F","Converged",27,"Age","Growth_M (0,0)"
0.103341281823182,0.108,"M_M","Converged",27,"Age","Growth_M (0,0)"
14.6442799614376,18.4675594904695,"Tier 3 HCR Catch","Converged",27,"Age","Growth_M (0,0)"
1,0.5,"Female Sex Ratio","Converged",28,"Age","Growth_M (0,0)"
