"Age","Sex","True","Pred","Convergence","sim","EM","OM","Type"
1,1,0.18853128381689,0.194243119972023,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
2,1,0.416444503840557,0.41652238587809,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
3,1,0.649335393823018,0.644048361940119,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
4,1,0.812427387846958,0.805088773476346,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
5,1,0.90451319873975,0.897745099767109,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
6,1,0.951307386843162,0.946021844003401,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
7,1,0.974287886157204,0.970427626194499,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
8,1,0.985679583485216,0.982905858461828,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
9,1,0.991520816977111,0.989506972521058,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
10,1,0.994656286911574,0.993158984250132,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
11,1,0.996425497602971,0.995278920868318,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
12,1,0.997474374948968,0.996568828224789,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
13,1,0.998125748657733,0.997388856727654,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
14,1,0.99854770026279,0.997931210435374,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
15,1,0.998831496726149,0.998302695897017,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
16,1,0.999028767988981,0.998565043803986,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
17,1,0.999169876942962,0.998755282583411,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
18,1,0.99927333658747,0.998896403754641,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
19,1,0.999350817029554,0.999003144436293,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
20,1,0.999409902777135,0.999085230018366,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
21,1,0.999455662391631,0.999149251443011,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
22,1,0.99949157022878,0.999199784897103,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
23,1,0.99952006356036,0.999240078411514,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
24,1,0.999542888439845,0.999272483843881,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
25,1,0.999561319800461,0.999298735213901,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
26,1,0.999576304766589,0.999320132043551,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
27,1,0.999588557972777,0.999337662626735,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
28,1,0.999598626228103,0.999352088509457,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
29,1,0.999606933200804,0.999364003429707,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
30,1,0.999613810833621,0.999373875132215,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
1,2,0.18853128381689,0.194243119972023,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
2,2,0.416444503840557,0.41652238587809,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
3,2,0.649335393823018,0.644048361940119,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
4,2,0.812427387846958,0.805088773476346,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
5,2,0.90451319873975,0.897745099767109,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
6,2,0.951307386843162,0.946021844003401,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
7,2,0.974287886157204,0.970427626194499,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
8,2,0.985679583485216,0.982905858461828,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
9,2,0.991520816977111,0.989506972521058,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
10,2,0.994656286911574,0.993158984250132,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
11,2,0.996425497602971,0.995278920868318,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
12,2,0.997474374948968,0.996568828224789,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
13,2,0.998125748657733,0.997388856727654,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
14,2,0.99854770026279,0.997931210435374,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
15,2,0.998831496726149,0.998302695897017,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
16,2,0.999028767988981,0.998565043803986,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
17,2,0.999169876942962,0.998755282583411,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
18,2,0.99927333658747,0.998896403754641,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
19,2,0.999350817029554,0.999003144436293,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
20,2,0.999409902777135,0.999085230018366,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
21,2,0.999455662391631,0.999149251443011,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
22,2,0.99949157022878,0.999199784897103,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
23,2,0.99952006356036,0.999240078411514,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
24,2,0.999542888439845,0.999272483843881,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
25,2,0.999561319800461,0.999298735213901,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
26,2,0.999576304766589,0.999320132043551,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
27,2,0.999588557972777,0.999337662626735,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
28,2,0.999598626228103,0.999352088509457,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
29,2,0.999606933200804,0.999364003429707,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
30,2,0.999613810833621,0.999373875132215,"Converged",1,"Age","Growth_M (0,0)","Survey Selectivity"
1,1,0.0385553378036911,0.040885024179229,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
2,1,0.138815587582864,0.136247566367311,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
3,1,0.312014585834636,0.298715414725831,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
4,1,0.506765653420102,0.483273008631203,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
5,1,0.671816312820934,0.643652709837409,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
6,1,0.789420319114446,0.761815135653018,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
7,1,0.865532353910135,0.841217588316247,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
8,1,0.912662792506677,0.892335317141098,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
9,1,0.941533582915525,0.924870884779598,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
10,1,0.959386902168869,0.945737326873034,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
11,1,0.9706593432846,0.959365776196088,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
12,1,0.977966819347608,0.968477221829748,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
13,1,0.982839708963911,0.974723536787821,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
14,1,0.986181145612113,0.979113126108913,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
15,1,0.988533591768988,0.982270742312187,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
16,1,0.990230196055618,0.984591097073725,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
17,1,0.991480570925706,0.986329051809619,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
18,1,0.992419892139995,0.987652897934049,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
19,1,0.993137466293327,0.988676251133736,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
20,1,0.993693681072916,0.989477470085011,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
21,1,0.994130276213449,0.990111703075058,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
22,1,0.994476701608395,0.990618507423009,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
23,1,0.994754137093194,0.991026762746241,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
24,1,0.994978086334937,0.991357899605735,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
25,1,0.99516008374176,0.991628060189794,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
26,1,0.995308838872518,0.991849569811511,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
27,1,0.995431017456354,0.992031955942015,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
28,1,0.995531783469134,0.992182665249304,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
29,1,0.995615181434151,0.99230757586465,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
30,1,0.995684410165344,0.9924113686871,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
1,2,0.0385553378036911,0.040885024179229,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
2,2,0.138815587582864,0.136247566367311,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
3,2,0.312014585834636,0.298715414725831,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
4,2,0.506765653420102,0.483273008631203,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
5,2,0.671816312820934,0.643652709837409,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
6,2,0.789420319114446,0.761815135653018,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
7,2,0.865532353910135,0.841217588316247,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
8,2,0.912662792506677,0.892335317141098,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
9,2,0.941533582915525,0.924870884779598,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
10,2,0.959386902168869,0.945737326873034,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
11,2,0.9706593432846,0.959365776196088,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
12,2,0.977966819347608,0.968477221829748,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
13,2,0.982839708963911,0.974723536787821,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
14,2,0.986181145612113,0.979113126108913,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
15,2,0.988533591768988,0.982270742312187,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
16,2,0.990230196055618,0.984591097073725,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
17,2,0.991480570925706,0.986329051809619,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
18,2,0.992419892139995,0.987652897934049,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
19,2,0.993137466293327,0.988676251133736,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
20,2,0.993693681072916,0.989477470085011,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
21,2,0.994130276213449,0.990111703075058,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
22,2,0.994476701608395,0.990618507423009,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
23,2,0.994754137093194,0.991026762746241,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
24,2,0.994978086334937,0.991357899605735,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
25,2,0.99516008374176,0.991628060189794,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
26,2,0.995308838872518,0.991849569811511,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
27,2,0.995431017456354,0.992031955942015,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
28,2,0.995531783469134,0.992182665249304,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
29,2,0.995615181434151,0.99230757586465,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
30,2,0.995684410165344,0.9924113686871,"Converged",1,"Age","Growth_M (0,0)","Fishery Selectivity"
1,1,0.18853128381689,0.168723496572747,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
2,1,0.416444503840557,0.398218412767418,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
3,1,0.649335393823018,0.639118219675915,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
4,1,0.812427387846958,0.809157279663757,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
5,1,0.90451319873975,0.904626726668782,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
6,1,0.951307386843162,0.95245425639978,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
7,1,0.974287886157204,0.975498890450659,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
8,1,0.985679583485216,0.986683156222551,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
9,1,0.991520816977111,0.992296267594876,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
10,1,0.994656286911574,0.995247805331644,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
11,1,0.996425497602971,0.996881695933243,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
12,1,0.997474374948968,0.997833736195087,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
13,1,0.998125748657733,0.998415945208431,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
14,1,0.99854770026279,0.998788029336877,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
15,1,0.998831496726149,0.999035357107155,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
16,1,0.999028767988981,0.999205534977839,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
17,1,0.999169876942962,0.999326198285866,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
18,1,0.99927333658747,0.999414000156178,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
19,1,0.999350817029554,0.999479327498794,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
20,1,0.999409902777135,0.999528866533188,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
21,1,0.999455662391631,0.99956704706352,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
22,1,0.99949157022878,0.999596881992397,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
23,1,0.99952006356036,0.999620470037609,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
24,1,0.999542888439845,0.999639305174372,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
25,1,0.999561319800461,0.999654472022774,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
26,1,0.999576304766589,0.999666772160156,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
27,1,0.999588557972777,0.999676807580668,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
28,1,0.999598626228103,0.999685036969882,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
29,1,0.999606933200804,0.999691814372934,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
30,1,0.999613810833621,0.999697416237905,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
1,2,0.18853128381689,0.168723496572747,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
2,2,0.416444503840557,0.398218412767418,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
3,2,0.649335393823018,0.639118219675915,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
4,2,0.812427387846958,0.809157279663757,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
5,2,0.90451319873975,0.904626726668782,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
6,2,0.951307386843162,0.95245425639978,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
7,2,0.974287886157204,0.975498890450659,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
8,2,0.985679583485216,0.986683156222551,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
9,2,0.991520816977111,0.992296267594876,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
10,2,0.994656286911574,0.995247805331644,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
11,2,0.996425497602971,0.996881695933243,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
12,2,0.997474374948968,0.997833736195087,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
13,2,0.998125748657733,0.998415945208431,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
14,2,0.99854770026279,0.998788029336877,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
15,2,0.998831496726149,0.999035357107155,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
16,2,0.999028767988981,0.999205534977839,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
17,2,0.999169876942962,0.999326198285866,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
18,2,0.99927333658747,0.999414000156178,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
19,2,0.999350817029554,0.999479327498794,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
20,2,0.999409902777135,0.999528866533188,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
21,2,0.999455662391631,0.99956704706352,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
22,2,0.99949157022878,0.999596881992397,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
23,2,0.99952006356036,0.999620470037609,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
24,2,0.999542888439845,0.999639305174372,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
25,2,0.999561319800461,0.999654472022774,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
26,2,0.999576304766589,0.999666772160156,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
27,2,0.999588557972777,0.999676807580668,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
28,2,0.999598626228103,0.999685036969882,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
29,2,0.999606933200804,0.999691814372934,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
30,2,0.999613810833621,0.999697416237905,"Converged",2,"Age","Growth_M (0,0)","Survey Selectivity"
1,1,0.0385553378036911,0.034986319746471,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
2,1,0.138815587582864,0.134640163613392,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
3,1,0.312014585834636,0.311766595676955,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
4,1,0.506765653420102,0.512255523543593,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
5,1,0.671816312820934,0.680959916801178,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
6,1,0.789420319114446,0.799381484634946,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
7,1,0.865532353910135,0.874594176495394,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
8,1,0.912662792506677,0.920240189355864,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
9,1,0.941533582915525,0.947651643867119,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
10,1,0.959386902168869,0.96428801680082,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
11,1,0.9706593432846,0.974613627016892,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
12,1,0.977966819347608,0.981205259143737,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
13,1,0.982839708963911,0.985541507671642,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
14,1,0.986181145612113,0.988479825970042,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
15,1,0.988533591768988,0.990527205705852,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
16,1,0.990230196055618,0.991990651691973,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
17,1,0.991480570925706,0.993060902201967,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
18,1,0.992419892139995,0.993859577199457,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
19,1,0.993137466293327,0.994466216435368,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
20,1,0.993693681072916,0.994934116121196,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
21,1,0.994130276213449,0.995299814451098,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
22,1,0.994476701608395,0.995588902517585,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
23,1,0.994754137093194,0.995819663664858,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
24,1,0.994978086334937,0.996005401912285,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
25,1,0.99516008374176,0.996155962311183,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
26,1,0.995308838872518,0.996278743072206,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
27,1,0.995431017456354,0.996379381831116,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
28,1,0.995531783469134,0.99646222912182,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
29,1,0.995615181434151,0.996530680458882,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
30,1,0.995684410165344,0.996587412913794,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
1,2,0.0385553378036911,0.034986319746471,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
2,2,0.138815587582864,0.134640163613392,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
3,2,0.312014585834636,0.311766595676955,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
4,2,0.506765653420102,0.512255523543593,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
5,2,0.671816312820934,0.680959916801178,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
6,2,0.789420319114446,0.799381484634946,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
7,2,0.865532353910135,0.874594176495394,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
8,2,0.912662792506677,0.920240189355864,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
9,2,0.941533582915525,0.947651643867119,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
10,2,0.959386902168869,0.96428801680082,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
11,2,0.9706593432846,0.974613627016892,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
12,2,0.977966819347608,0.981205259143737,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
13,2,0.982839708963911,0.985541507671642,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
14,2,0.986181145612113,0.988479825970042,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
15,2,0.988533591768988,0.990527205705852,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
16,2,0.990230196055618,0.991990651691973,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
17,2,0.991480570925706,0.993060902201967,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
18,2,0.992419892139995,0.993859577199457,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
19,2,0.993137466293327,0.994466216435368,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
20,2,0.993693681072916,0.994934116121196,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
21,2,0.994130276213449,0.995299814451098,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
22,2,0.994476701608395,0.995588902517585,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
23,2,0.994754137093194,0.995819663664858,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
24,2,0.994978086334937,0.996005401912285,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
25,2,0.99516008374176,0.996155962311183,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
26,2,0.995308838872518,0.996278743072206,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
27,2,0.995431017456354,0.996379381831116,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
28,2,0.995531783469134,0.99646222912182,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
29,2,0.995615181434151,0.996530680458882,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
30,2,0.995684410165344,0.996587412913794,"Converged",2,"Age","Growth_M (0,0)","Fishery Selectivity"
1,1,0.18853128381689,0.168398179996012,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
2,1,0.416444503840557,0.402002034232407,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
3,1,0.649335393823018,0.645554134238913,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
4,1,0.812427387846958,0.815338388686999,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
5,1,0.90451319873975,0.909211591448179,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
6,1,0.951307386843162,0.955477398972812,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
7,1,0.974287886157204,0.977413661402797,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
8,1,0.985679583485216,0.987899958257819,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
9,1,0.991520816977111,0.993090464550631,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
10,1,0.994656286911574,0.99578621522631,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
11,1,0.996425497602971,0.997262327247547,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
12,1,0.997474374948968,0.998114301803751,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
13,1,0.998125748657733,0.998631058195088,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
14,1,0.99854770026279,0.998958991655933,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
15,1,0.998831496726149,0.999175660311119,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
16,1,0.999028767988981,0.999323975831562,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
17,1,0.999169876942962,0.999428675595272,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
18,1,0.99927333658747,0.99950457497889,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
19,1,0.999350817029554,0.999560864399078,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
20,1,0.999409902777135,0.999603431289018,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
21,1,0.999455662391631,0.999636159452886,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
22,1,0.99949157022878,0.999661680293836,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
23,1,0.99952006356036,0.999681820495638,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
24,1,0.999542888439845,0.999697876390659,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
25,1,0.999561319800461,0.99971078651923,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
26,1,0.999576304766589,0.999721242785825,"Converged",3,"Age","Growth_M (0,0)","Survey Selectivity"
