"Truth","Pred","Convergence","sim","EM","OM","Type","Years"
515.75388854675,494.380670255263,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",1
510.071964140961,490.304614894283,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",2
498.656516559165,481.029553094141,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",3
483.577157414457,466.995561633655,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",4
473.778874529425,458.320517018122,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",5
498.938471429692,486.87280738621,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",6
492.490845015296,481.509658648498,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",7
499.370603064839,487.611014844997,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",8
487.791749985891,476.799139525442,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",9
475.690930551468,464.006614532558,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",10
454.15062817854,442.93350241404,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",11
428.124821097621,416.750974648252,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",12
397.452039097025,386.434533203011,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",13
378.468781533991,368.290828513839,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",14
352.885022076181,343.697345563856,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",15
326.146861350055,318.700521198256,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",16
296.095446059212,290.493485741563,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",17
272.962344229914,267.197886333891,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",18
251.062194911409,246.136383001914,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",19
261.852175091568,257.806930195996,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",20
248.269216041562,245.340830506157,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",21
241.00767146097,237.879041880406,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",22
229.946249186786,226.084510936034,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",23
216.362454921606,212.384614631455,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",24
202.785334242611,199.964804389108,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",25
200.494561572685,197.644898199215,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",26
190.361992008612,187.357533911832,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",27
182.067846965815,179.693126609926,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",28
176.072870507849,174.21161577977,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",29
176.74386559239,175.840744167761,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",30
171.591667215692,171.641346458132,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",31
166.713128147614,167.170389881777,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",32
157.684165076197,158.385010131163,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",33
152.412220335929,154.298546501413,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",34
151.062754911583,153.140579956808,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",35
156.588475841823,158.996922097965,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",36
158.243652581175,160.400385351949,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",37
164.102703356344,165.368300113845,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",38
168.636070276801,169.596840300465,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",39
172.160292664236,171.885214878946,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",40
177.392605179992,167.713362365681,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",1
183.111014079973,174.121240553923,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",2
187.879237542915,179.375515115502,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",3
189.277951626729,181.261552557155,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",4
186.38990328369,178.947620181254,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",5
180.192323560461,173.439572598,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",6
171.908376386324,165.735401699457,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",7
163.848378053754,158.067716849087,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",8
157.751001026543,152.784047415241,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",9
154.690506444691,150.327890739014,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",10
153.669348505918,150.149911726315,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",11
152.162363214176,148.8907823815,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",12
147.961748340438,144.512852467817,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",13
140.635002527947,136.734962664227,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",14
130.809097185807,126.867952199469,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",15
119.776983514198,115.894007595597,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",16
108.753997461376,105.365880145346,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",17
98.6697686571442,95.3135829567094,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",18
89.6904259628911,87.0664538959955,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",19
81.7396124160058,79.6143037504779,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",20
74.3001885015588,72.8081587645163,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",21
68.6405153808018,67.3234718897423,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",22
65.2951325927935,63.896888084432,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",23
64.2374047124354,62.9804553593578,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",24
64.3444556320299,63.613148755287,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",25
64.0110586222995,63.2745323135179,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",26
62.2185017078436,61.320022530009,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",27
59.3934422104669,58.4282914382692,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",28
56.4594038289106,55.5182354611428,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",29
54.19214257036,53.2142413366972,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",30
52.6838488400655,51.9439845158542,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",31
51.6648211386289,51.1008203322858,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",32
50.8350168176959,50.4393947855998,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",33
50.2009085001365,50.1632605961155,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",34
49.6359711109002,49.747707080421,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",35
48.8901667424305,49.267760345979,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",36
47.855976991031,48.3713428868553,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",37
47.0222835813179,47.7285438809267,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",38
47.0061786757147,47.9602189421503,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",39
48.1614481804712,49.1271535014562,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",40
9.92539662673016,9.76289219909255,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",1
8.49722631150078,7.8756252792286,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",2
9.72119159846263,10.1679664916381,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",3
11.7158470296523,10.4778719552441,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",4
22.6093216777895,21.2951478578972,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",5
65.2855251480214,64.8292614938294,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",6
9.15739199274453,8.0529591579275,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",7
31.7627473042022,28.3749572597136,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",8
7.57830349328679,6.91227866083996,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",9
15.640557645225,13.6669829846357,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",10
9.02086396721613,8.20574728551437,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",11
9.60630121717953,9.10364227042608,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",12
7.70271585701471,8.00098652373294,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",13
24.7215843309942,24.5211694375239,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",14
10.8939222257589,9.87362093668036,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",15
8.30480991733183,8.68043691212637,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",16
3.62517146723197,3.57076961001879,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",17
13.0083809221869,12.0754007661178,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",18
11.0672775574951,9.99036493957954,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",19
48.6197786789035,46.8598859374454,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",20
1.67253205885946,1.68622885187556,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",21
10.9312504825231,10.0182862281362,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",22
6.03178799863345,5.42401017726572,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",23
5.16261186889653,4.57594968685048,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",24
6.97488607920468,6.62644546055893,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",25
20.9137887291099,20.072220329414,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",26
5.02295954957069,4.87573980934059,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",27
7.2264916844581,7.42380790355253,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",28
9.40179497880534,8.93021169549427,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",29
16.3551919890732,16.5357623652133,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",30
5.29814148790908,5.15927054234073,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",31
6.28788454336749,5.98383929251892,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",32
1.47815283697682,1.53972453294387,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",33
8.08145710954531,8.57847866126624,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",34
11.9062963523258,11.4865787327817,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",35
17.7188840770624,16.8562173328305,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",36
8.26183033726642,7.57267035606129,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",37
13.1757267342647,11.4882739450814,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",38
10.0569426574544,9.41624617087437,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",39
9.02414284384079,7.86036141912904,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Recruitment",40
0.0147594980706798,0.0153179376826624,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",1
0.0217508392620544,0.0234817938912366,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",2
0.028742180453429,0.0307217222194976,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",3
0.0357335216448036,0.0378766434398543,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",4
0.0427248628361783,0.0448335533098473,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",5
0.0497162040275529,0.0528285520590293,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",6
0.0567075452189275,0.0612856721466727,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",7
0.0636988864103021,0.0656531503081179,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",8
0.0706902276016768,0.0741770081157891,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",9
0.0776815687930514,0.0788189451782697,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",10
0.084672909984426,0.088526716348571,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",11
0.0916642511758006,0.0966198566864195,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",12
0.0986555923671753,0.104645389244877,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",13
0.10564693355855,0.108692065970203,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",14
0.112638274749925,0.116376071566883,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",15
0.119629615941299,0.121300282746825,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",16
0.126620957132674,0.135488114594692,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",17
0.133612298324048,0.135835664901968,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",18
0.140603639515423,0.145223235512564,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",19
0.147594980706798,0.148838556138355,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",20
0.144643081092662,0.150782195767966,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",21
0.141100801555699,0.150638096175341,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",22
0.137558522018735,0.14247553749097,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",23
0.134016242481772,0.130892998086725,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",24
0.130473962944809,0.135603796497634,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",25
0.126931683407846,0.133426842383964,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",26
0.123389403870883,0.127364129980619,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",27
0.11984712433392,0.12218485241909,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",28
0.116304844796957,0.121230085316267,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",29
0.112762565259993,0.113479144569055,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",30
0.10922028572303,0.11255231802408,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",31
0.105678006186067,0.110113701575793,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",32
0.102135726649104,0.102663818525778,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",33
0.0985934471121409,0.103401107983633,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",34
0.0950511675751777,0.0961347786444224,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",35
0.0915088880382146,0.0942277657937757,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",36
0.0879666085012514,0.0883970996693576,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",37
0.0844243289642883,0.0825932716291494,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",38
0.0808820494273251,0.0828614283625682,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",39
0.077339769890362,0.0796223162737564,"Converged",1,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Fishing Mortality",40
786.428404010913,939.279920015049,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",1
766.36893369075,905.139542124387,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",2
730.577801954137,853.805647475612,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",3
691.642505534816,801.79683592896,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",4
655.185818423661,754.673545820964,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",5
607.109200807742,693.372897278414,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",6
559.430733086082,635.466121646802,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",7
530.179310550257,601.48380747748,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",8
510.213723070535,576.49181904812,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",9
482.26812735734,544.079854115037,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",10
466.93362075561,524.709737626153,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",11
458.685869941356,514.27339921801,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",12
446.595004458857,500.548966792897,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",13
435.568820714768,487.591097956862,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",14
425.162029221244,476.243561550755,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",15
411.010258812948,458.204431074313,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",16
393.014212114709,438.271785691939,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",17
378.608167759001,422.050463741622,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",18
357.502049848374,398.930465060054,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",19
359.993893161531,400.519722523804,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",20
347.952806149818,388.587616790296,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",21
337.418376414369,375.453155096849,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",22
327.567155323705,364.488810062274,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",23
308.745566386127,342.82322174782,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",24
302.051062894923,334.83079702513,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",25
313.859486356424,348.473860139941,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",26
304.218228852799,337.464735464168,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",27
297.455126365106,328.536832458681,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",28
296.161721619513,326.5038732471,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",29
285.489655861035,314.072136234298,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",30
274.615587997031,301.914919848609,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",31
268.792523489031,294.01896132431,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",32
263.548675759577,285.163448355617,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",33
252.187541332764,270.940372778631,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",34
280.991160194373,298.515169542904,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",35
286.788031055886,302.417561209079,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",36
300.994040840516,314.781135110702,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",37
300.990835368904,312.334609461746,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",38
321.124153514211,328.750325194415,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",39
344.65090654543,356.933302913892,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Total Biomass",40
334.112641400256,405.253299861799,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",1
323.308738243879,387.476049782272,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",2
308.601681643663,365.89620229365,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",3
291.04060910123,341.631036669926,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",4
272.289516557139,316.855823078036,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",5
253.788894873528,292.62811250126,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",6
235.912627427287,270.279004700126,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",7
218.198269142172,248.769680796677,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",8
200.379242642695,227.427836297167,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",9
182.897387049193,206.991259451874,"Converged",2,"Sex (MAgg, PropAcr, CatSex)","Growth_M (0,0)","Spawning Stock Biomass",10
